Date,Stops,Price,Duration,Departure-Time,Airline
2024-12-31,1,1644.0,22.33,13:10,Emirates
2025-01-01,1,1644.0,23.17,20:50,Qantas Airways
2025-01-01,2,1455.0,36.0,08:25,Etihad Airways
2025-01-01,1,1644.0,23.17,20:50,Emirates
2025-01-01,1,1810.0,22.33,13:10,Qantas Airways
2025-01-01,1,1810.0,22.33,13:10,Emirates
2025-01-01,2,1615.0,25.0,08:25,Etihad Airways
2025-01-01,2,1615.0,25.5,08:25,Etihad Airways
2025-01-01,2,1615.0,26.0,08:25,Etihad Airways
2025-01-01,2,1615.0,26.5,08:25,Etihad Airways
2025-01-01,2,1615.0,27.0,08:25,Etihad Airways
2025-01-01,2,1774.0,26.08,20:50,Qantas Airways
2025-01-01,2,1823.0,25.17,10:20,Other Airlines
2025-01-01,2,1823.0,25.17,10:20,Other Airlines
2025-01-01,2,1903.0,25.5,18:30,Other Airlines
2025-01-01,2,1903.0,25.5,10:00,Other Airlines
2025-01-01,2,1824.0,26.83,16:40,Air France
2025-01-02,2,2872.0,26.25,07:55,Other Airlines
2025-01-02,2,1600.0,36.0,08:25,Etihad Airways
2025-01-02,2,1781.0,26.33,18:05,Finnair
2025-01-02,1,2074.0,22.33,13:10,Emirates
2025-01-02,1,2074.0,22.33,13:10,Qantas Airways
2025-01-02,2,1680.0,30.92,18:05,Finnair
2025-01-02,2,1781.0,27.33,18:05,Finnair
2025-01-02,1,2074.0,23.17,20:50,Emirates
2025-01-02,1,2074.0,23.17,20:50,Qantas Airways
2025-01-02,2,1768.0,29.83,16:50,Turkish Airlines
2025-01-02,1,2074.0,30.83,13:10,Emirates
2025-01-02,1,2074.0,30.83,13:10,Qantas Airways
2025-01-02,2,1768.0,32.0,14:40,Turkish Airlines
2025-01-02,2,2019.0,25.17,10:20,Other Airlines
2025-01-02,2,1770.0,35.75,10:55,Turkish Airlines
2025-01-02,2,1777.0,34.83,09:45,Finnair
2025-01-03,1,2098.0,22.33,13:10,Qantas Airways
2025-01-03,2,1674.0,40.5,15:00,Turkish Airlines
2025-01-03,1,2098.0,22.33,13:10,Emirates
2025-01-03,1,2098.0,23.17,20:50,Qantas Airways
2025-01-03,1,2098.0,23.17,20:50,Emirates
2025-01-03,2,2149.0,25.42,18:05,Finnair
2025-01-03,2,2124.0,25.0,10:30,Other Airlines
2025-01-03,2,2124.0,25.0,10:30,Other Airlines
2025-01-03,2,2115.0,25.17,10:20,Other Airlines
2025-01-03,2,1901.0,28.0,15:55,British Airways
2025-01-03,3,1908.0,27.0,17:25,KLM
2025-01-03,2,1812.0,29.83,16:50,Turkish Airlines
2025-01-03,3,2000.0,26.75,17:25,KLM
2025-01-03,2,2014.0,28.5,18:05,Finnair
2025-01-03,2,2161.0,28.5,18:05,Finnair
2025-01-03,2,1823.0,31.67,15:00,Turkish Airlines
2025-01-04,2,2231.0,26.25,07:55,Other Airlines
2025-01-04,2,1847.0,25.17,10:20,Other Airlines
2025-01-04,2,1830.0,58.83,09:45,Finnair
2025-01-04,1,2098.0,22.33,13:10,Qantas Airways
2025-01-04,2,1847.0,25.17,10:20,Other Airlines
2025-01-04,1,2098.0,22.33,13:10,Emirates
2025-01-04,1,2098.0,23.17,20:50,Qantas Airways
2025-01-04,1,2098.0,23.17,20:50,Emirates
2025-01-04,2,1927.0,25.5,10:00,Other Airlines
2025-01-04,1,2098.0,30.83,13:10,Qantas Airways
2025-01-04,1,2098.0,30.83,13:10,Emirates
2025-01-04,3,1908.0,27.08,17:20,KLM
2025-01-04,2,1999.0,26.17,17:20,KLM
2025-01-04,2,1999.0,27.08,17:20,KLM
2025-01-04,2,1999.0,30.08,13:25,KLM
2025-01-04,3,2000.0,26.83,17:20,KLM
2025-01-04,1,2124.0,34.75,20:50,Qantas Airways
2025-01-05,2,1476.0,36.83,09:45,Finnair
2025-01-05,1,1810.0,22.33,13:10,Qantas Airways
2025-01-05,2,1434.0,36.83,09:45,Finnair
2025-01-05,1,1810.0,22.33,13:10,Emirates
2025-01-05,1,1810.0,23.17,20:50,Qantas Airways
2025-01-05,1,1810.0,23.17,20:50,Emirates
2025-01-05,2,1611.0,36.0,08:25,Etihad Airways
2025-01-05,1,1810.0,30.83,13:10,Qantas Airways
2025-01-05,1,1810.0,30.83,13:10,Emirates
2025-01-05,2,1824.0,26.83,16:40,Air France
2025-01-05,2,1797.0,31.25,13:10,Emirates
2025-01-05,2,1823.0,27.75,16:40,Air France
2025-01-05,2,1797.0,31.25,13:10,Emirates
2025-01-05,2,1777.0,34.83,09:45,Finnair
2025-01-05,2,1901.0,28.08,15:50,British Airways
2025-01-05,2,2077.0,25.0,08:25,Etihad Airways
2025-01-06,3,1015.0,40.75,05:55,KLM
2025-01-06,3,1013.0,40.75,05:55,KLM
2025-01-06,3,1076.0,33.25,13:25,KLM
2025-01-06,2,1533.0,29.75,16:55,Turkish Airlines
2025-01-06,2,1088.0,37.83,08:50,KLM
2025-01-06,2,1088.0,40.75,05:55,KLM
2025-01-06,1,2033.0,22.33,13:10,Qantas Airways
2025-01-06,1,2074.0,22.33,13:10,Emirates
2025-01-06,3,1076.0,37.83,08:50,KLM
2025-01-06,2,1448.0,36.0,08:25,Etihad Airways
2025-01-06,1,2074.0,23.17,20:50,Emirates
2025-01-06,1,2074.0,23.17,20:50,Qantas Airways
2025-01-06,2,1434.0,39.25,09:45,Finnair
2025-01-06,2,1823.0,27.75,16:40,Air France
2025-01-06,2,1451.0,38.5,08:25,Etihad Airways
2025-01-06,2,1534.0,35.75,10:55,Turkish Airlines
2025-01-07,2,892.0,33.92,16:40,Air France
2025-01-07,3,779.0,50.42,07:25,Other Airlines
2025-01-07,2,1434.0,28.5,18:05,Finnair
2025-01-07,2,1434.0,30.92,18:05,Finnair
2025-01-07,1,2074.0,22.33,13:10,Emirates
2025-01-07,1,2074.0,22.33,13:10,Qantas Airways
2025-01-07,2,1455.0,36.0,08:25,Etihad Airways
2025-01-07,2,1405.0,40.83,14:40,Turkish Airlines
2025-01-07,2,1819.0,25.0,08:25,Etihad Airways
2025-01-07,1,2074.0,23.17,20:50,Qantas Airways
2025-01-07,1,2074.0,23.17,20:50,Emirates
2025-01-07,2,1819.0,26.0,08:25,Etihad Airways
2025-01-07,2,1824.0,26.83,16:40,Air France
2025-01-07,2,1815.0,28.5,18:05,Finnair
2025-01-07,2,1421.0,44.58,10:55,Turkish Airlines
2025-01-07,2,1734.0,31.17,13:25,KLM
2025-01-08,2,931.0,34.0,13:25,Other Airlines
2025-01-08,2,920.0,34.0,13:25,Other Airlines
2025-01-08,3,761.0,38.83,07:25,Other Airlines
2025-01-08,2,953.0,29.33,16:55,Turkish Airlines
2025-01-08,2,1110.0,30.08,13:25,Other Airlines
2025-01-08,1,1606.0,23.17,08:25,Etihad Airways
2025-01-08,2,1249.0,26.92,06:55,Other Airlines
2025-01-08,2,1173.0,29.75,16:55,Turkish Airlines
2025-01-08,3,997.0,33.25,13:25,KLM
2025-01-08,2,1181.0,31.33,16:00,British Airways
2025-01-08,3,1001.0,37.83,08:50,KLM
2025-01-08,2,1139.0,34.33,13:00,British Airways
2025-01-08,2,1155.0,30.17,13:20,Other Airlines
2025-01-08,2,1244.0,32.67,12:30,Other Airlines
2025-01-08,2,1162.0,30.08,13:25,KLM
2025-01-08,2,1110.0,32.75,14:15,Other Airlines
2025-01-08,2,1465.0,26.17,07:40,Other Airlines
2025-01-09,2,2231.0,26.25,07:55,Other Airlines
2025-01-09,2,1173.0,29.83,16:50,Turkish Airlines
2025-01-09,3,855.0,46.67,05:15,Other Airlines
2025-01-09,2,1181.0,31.33,16:00,British Airways
2025-01-09,1,1810.0,22.33,13:10,Qantas Airways
2025-01-09,2,1173.0,32.0,14:40,Turkish Airlines
2025-01-09,1,1810.0,22.33,13:10,Emirates
2025-01-09,2,1253.0,35.75,10:55,Turkish Airlines
2025-01-09,2,1182.0,36.17,11:10,British Airways
2025-01-09,2,1183.0,40.33,07:00,British Airways
2025-01-09,2,1187.0,41.58,16:00,British Airways
2025-01-09,2,1382.0,33.75,09:45,Finnair
2025-01-09,2,1781.0,26.33,18:05,Finnair
2025-01-09,1,2074.0,23.17,20:50,Qantas Airways
2025-01-09,2,1781.0,27.33,18:05,Finnair
2025-01-09,1,2074.0,23.17,20:50,Emirates
2025-01-09,2,1705.0,31.17,13:25,KLM
2025-01-10,2,1201.0,38.67,16:50,Turkish Airlines
2025-01-10,3,905.0,27.0,17:25,KLM
2025-01-10,1,1628.0,22.33,13:10,Emirates
2025-01-10,1,1669.0,22.33,13:10,Qantas Airways
2025-01-10,2,1180.0,38.67,16:50,Turkish Airlines
2025-01-10,2,1180.0,40.5,15:00,Turkish Airlines
2025-01-10,2,1197.0,34.17,13:05,Other Airlines
2025-01-10,2,1428.0,29.83,16:50,Turkish Airlines
2025-01-10,3,1285.0,33.25,13:25,KLM
2025-01-10,2,1410.0,31.67,15:00,Turkish Airlines
2025-01-10,2,1197.0,35.17,12:05,Other Airlines
2025-01-10,2,1334.0,30.58,16:40,Air France
2025-01-10,1,2046.0,23.17,20:50,Emirates
2025-01-10,1,2098.0,23.17,20:50,Qantas Airways
2025-01-10,1,1746.0,34.75,20:50,Emirates
2025-01-10,3,1308.0,30.92,18:05,Finnair
2025-01-11,3,1175.0,26.83,17:20,KLM
2025-01-11,1,1628.0,23.17,20:50,Qantas Airways
2025-01-11,1,1628.0,23.17,20:50,Emirates
2025-01-11,1,1789.0,22.33,13:10,Qantas Airways
2025-01-11,1,1789.0,22.33,13:10,Emirates
2025-01-11,2,1723.0,25.5,18:30,Other Airlines
2025-01-11,2,1808.0,25.0,08:25,Etihad Airways
2025-01-11,2,1834.0,25.5,08:25,Etihad Airways
2025-01-11,1,1628.0,30.83,13:10,Qantas Airways
2025-01-11,1,1628.0,30.83,13:10,Emirates
2025-01-11,2,1834.0,26.0,08:25,Etihad Airways
2025-01-11,2,1834.0,26.5,08:25,Etihad Airways
2025-01-11,2,1824.0,26.83,16:40,Air France
2025-01-11,2,1808.0,27.0,08:25,Etihad Airways
2025-01-11,2,1913.0,25.5,10:00,Other Airlines
2025-01-12,2,874.0,33.92,16:40,Air France
2025-01-12,2,874.0,33.92,16:40,Air France
2025-01-12,3,1171.0,26.83,17:20,KLM
2025-01-12,1,1603.0,22.33,13:10,Emirates
2025-01-12,1,1603.0,22.33,13:10,Qantas Airways
2025-01-12,2,1290.0,28.08,17:20,KLM
2025-01-12,2,1180.0,32.08,15:15,British Airways
2025-01-12,2,892.0,41.67,08:55,Air France
2025-01-12,1,1603.0,23.17,20:50,Emirates
2025-01-12,1,1603.0,23.17,20:50,Qantas Airways
2025-01-12,2,904.0,44.58,06:00,Air France
2025-01-12,3,1171.0,30.75,13:25,KLM
2025-01-12,2,1369.0,30.25,16:40,Air France
2025-01-12,2,1290.0,32.0,13:25,KLM
2025-01-12,2,1182.0,37.42,20:10,British Airways
2025-01-12,2,1180.0,38.67,16:50,Turkish Airlines
2025-01-13,2,1236.0,26.33,16:55,Turkish Airlines
2025-01-13,2,895.0,29.33,16:55,Turkish Airlines
2025-01-13,3,847.0,32.92,13:20,Other Airlines
2025-01-13,1,1420.0,23.17,08:25,Etihad Airways
2025-01-13,2,1183.0,26.33,16:55,Turkish Airlines
2025-01-13,2,1026.0,34.0,13:25,Other Airlines
2025-01-13,2,1110.0,30.08,13:25,Other Airlines
2025-01-13,3,1171.0,26.75,17:25,KLM
2025-01-13,2,1138.0,29.5,17:50,British Airways
2025-01-13,2,1138.0,31.33,16:00,British Airways
2025-01-13,1,1589.0,22.33,13:10,Emirates
2025-01-13,2,1261.0,27.58,06:15,Other Airlines
2025-01-13,1,1603.0,22.33,13:10,Qantas Airways
2025-01-13,1,1603.0,22.33,13:10,Emirates
2025-01-13,2,1319.0,26.92,06:40,Other Airlines
2025-01-13,3,1171.0,30.75,13:25,KLM
2025-01-13,2,1181.0,31.33,16:00,British Airways
2025-01-14,2,1642.0,27.25,07:55,Other Airlines
2025-01-14,3,1084.0,26.75,17:25,KLM
2025-01-14,1,1603.0,22.33,13:10,Emirates
2025-01-14,1,1603.0,22.33,13:10,Qantas Airways
2025-01-14,3,1084.0,30.75,13:25,KLM
2025-01-14,2,1180.0,38.67,16:50,Turkish Airlines
2025-01-14,1,1603.0,23.17,20:50,Qantas Airways
2025-01-14,1,1603.0,23.17,20:50,Emirates
2025-01-14,2,1434.0,30.92,18:05,Finnair
2025-01-14,2,1180.0,40.83,14:40,Turkish Airlines
2025-01-14,1,1603.0,30.83,13:10,Qantas Airways
2025-01-14,2,1180.0,44.58,10:55,Turkish Airlines
2025-01-14,1,1603.0,30.83,13:10,Emirates
2025-01-14,2,1600.0,25.0,08:25,Etihad Airways
2025-01-14,2,1586.0,27.25,07:55,Other Airlines
2025-01-14,2,1600.0,26.0,08:25,Etihad Airways
2025-01-15,3,933.0,33.25,13:25,KLM
2025-01-15,3,933.0,33.25,13:25,KLM
2025-01-15,2,1173.0,29.75,16:55,Turkish Airlines
2025-01-15,3,1171.0,26.75,17:25,KLM
2025-01-15,2,1180.0,31.33,16:00,British Airways
2025-01-15,1,1764.0,22.33,13:10,Qantas Airways
2025-01-15,3,947.0,37.83,08:50,KLM
2025-01-15,2,1052.0,32.08,14:10,Other Airlines
2025-01-15,1,1764.0,22.33,13:10,Emirates
2025-01-15,1,1764.0,23.17,20:50,Qantas Airways
2025-01-15,1,1764.0,23.17,20:50,Emirates
2025-01-15,3,947.0,40.75,05:55,KLM
2025-01-15,1,1566.0,34.75,20:50,Emirates
2025-01-15,3,1171.0,30.75,13:25,KLM
2025-01-15,2,1174.0,35.75,10:55,Turkish Airlines
2025-01-15,2,1181.0,36.17,11:10,British Airways
2025-01-16,2,1183.0,31.33,16:00,British Airways
2025-01-16,2,1174.0,29.83,16:50,Turkish Airlines
2025-01-16,3,723.0,56.5,19:55,Other Airlines
2025-01-16,3,1171.0,26.75,17:25,KLM
2025-01-16,2,1180.0,31.33,16:00,British Airways
2025-01-16,2,1174.0,32.0,14:40,Turkish Airlines
2025-01-16,1,1764.0,22.33,13:10,Emirates
2025-01-16,1,1764.0,22.33,13:10,Qantas Airways
2025-01-16,3,1171.0,30.75,13:25,KLM
2025-01-16,1,1764.0,23.17,20:50,Emirates
2025-01-16,1,1764.0,23.17,20:50,Qantas Airways
2025-01-16,2,1155.0,31.75,15:30,Other Airlines
2025-01-16,2,1175.0,35.75,10:55,Turkish Airlines
2025-01-16,2,1181.0,36.17,11:10,British Airways
2025-01-16,3,1116.0,31.75,18:05,Finnair
2025-01-16,2,1595.0,25.0,08:25,Etihad Airways
2025-01-16,2,1155.0,33.0,14:15,Other Airlines
2025-01-17,2,2251.0,30.25,14:10,Other Airlines
2025-01-17,3,1171.0,26.75,17:25,KLM
2025-01-17,3,1052.0,48.83,18:40,SWISS
2025-01-17,1,1628.0,23.17,20:50,Qantas Airways
2025-01-17,2,1183.0,29.83,16:50,Turkish Airlines
2025-01-17,1,1628.0,23.17,20:50,Emirates
2025-01-17,2,1183.0,31.33,16:00,British Airways
2025-01-17,2,1182.0,31.67,15:00,Turkish Airlines
2025-01-17,3,1098.0,37.83,08:50,KLM
2025-01-17,1,1480.0,34.75,20:50,Qantas Airways
2025-01-17,3,1171.0,30.75,13:25,KLM
2025-01-17,1,1789.0,22.33,13:10,Qantas Airways
2025-01-17,1,1789.0,22.33,13:10,Emirates
2025-01-17,2,1551.0,25.67,18:15,British Airways
2025-01-17,2,1183.0,35.75,10:55,Turkish Airlines
2025-01-17,2,1184.0,36.17,11:10,British Airways
2025-01-17,3,1165.0,33.25,13:25,KLM
2025-01-18,2,1681.0,27.25,07:55,Other Airlines
2025-01-18,3,933.0,33.25,13:25,KLM
2025-01-18,1,1628.0,22.33,13:10,Qantas Airways
2025-01-18,3,1171.0,26.83,17:20,KLM
2025-01-18,2,940.0,40.75,05:55,KLM
2025-01-18,1,1628.0,22.33,13:10,Emirates
2025-01-18,1,1628.0,23.17,20:50,Qantas Airways
2025-01-18,1,1628.0,23.17,20:50,Emirates
2025-01-18,3,933.0,37.83,08:50,KLM
2025-01-18,2,1184.0,38.08,09:15,British Airways
2025-01-18,3,1171.0,30.75,13:25,KLM
2025-01-18,3,939.0,40.75,05:55,KLM
2025-01-18,1,1601.0,30.83,13:10,Qantas Airways
2025-01-18,1,1628.0,30.83,13:10,Emirates
2025-01-18,3,1171.0,35.33,08:50,KLM
2025-01-18,2,1610.0,25.5,08:25,Etihad Airways
2025-01-19,2,894.0,33.92,16:40,Air France
2025-01-19,2,894.0,33.92,16:40,Air France
2025-01-19,3,939.0,26.83,17:20,KLM
2025-01-19,2,1116.0,27.75,16:40,Air France
2025-01-19,3,939.0,30.75,13:25,KLM
2025-01-19,1,1603.0,22.33,13:10,Qantas Airways
2025-01-19,1,1603.0,22.33,13:10,Emirates
2025-01-19,2,894.0,41.67,08:55,Air France
2025-01-19,2,1290.0,27.08,17:20,KLM
2025-01-19,1,1603.0,23.17,20:50,Qantas Airways
2025-01-19,1,1603.0,23.17,20:50,Emirates
2025-01-19,2,1182.0,32.08,15:15,British Airways
2025-01-19,3,939.0,35.33,08:50,KLM
2025-01-19,2,904.0,44.58,06:00,Air France
2025-01-19,2,1131.0,31.75,15:30,Other Airlines
2025-01-19,2,1116.0,35.5,08:55,Air France
2025-01-20,3,939.0,26.75,17:25,KLM
2025-01-20,3,939.0,26.75,17:25,KLM
2025-01-20,2,1109.0,29.75,16:55,Turkish Airlines
2025-01-20,1,1603.0,22.33,13:10,Qantas Airways
2025-01-20,1,1603.0,22.33,13:10,Emirates
2025-01-20,1,1603.0,23.17,20:50,Qantas Airways
2025-01-20,1,1603.0,23.17,20:50,Emirates
2025-01-20,2,1539.0,26.08,17:50,British Airways
2025-01-20,2,1595.0,25.0,08:25,Etihad Airways
2025-01-20,2,1496.0,27.25,07:55,Other Airlines
2025-01-20,2,1556.0,26.5,07:55,Other Airlines
2025-01-20,2,1595.0,26.0,08:25,Etihad Airways
2025-01-20,2,1540.0,27.92,16:00,British Airways
2025-01-20,2,1541.0,27.92,16:00,British Airways
2025-01-20,2,1556.0,27.0,07:55,Other Airlines
2025-01-20,2,1595.0,26.5,08:25,Etihad Airways
2025-01-21,1,1456.0,22.33,13:10,Qantas Airways
2025-01-21,2,1021.0,38.67,16:50,Turkish Airlines
2025-01-21,2,1592.0,26.33,18:05,Finnair
2025-01-21,2,1494.0,36.0,08:25,Etihad Airways
2025-01-21,2,1021.0,44.58,10:55,Turkish Airlines
2025-01-21,2,1494.0,37.25,08:25,Etihad Airways
2025-01-21,2,1488.0,39.75,18:05,Finnair
2025-01-21,2,1830.0,50.5,18:05,Finnair
2025-01-21,2,1830.0,50.5,18:05,Finnair
2025-01-21,2,1866.0,61.75,18:05,Finnair
2025-01-22,2,1549.0,27.25,07:55,Other Airlines
2025-01-22,3,942.0,26.75,17:25,KLM
2025-01-22,2,1118.0,26.83,16:40,Air France
2025-01-22,1,1443.0,22.33,13:10,Qantas Airways
2025-01-22,2,1118.0,27.75,16:40,Air France
2025-01-22,1,1443.0,22.33,13:10,Emirates
2025-01-22,2,1114.0,29.75,16:55,Turkish Airlines
2025-01-22,2,1007.0,38.58,16:55,Turkish Airlines
2025-01-22,1,1443.0,23.17,20:50,Qantas Airways
2025-01-22,1,1443.0,23.17,20:50,Emirates
2025-01-22,2,1007.0,44.58,10:55,Turkish Airlines
2025-01-22,2,1293.0,26.08,17:25,KLM
2025-01-22,2,1115.0,35.75,10:55,Turkish Airlines
2025-01-22,2,1141.0,35.5,08:55,Air France
2025-01-22,1,1443.0,30.83,13:10,Emirates
2025-01-22,2,1293.0,27.0,17:25,KLM
2025-01-23,2,1634.0,27.25,07:55,Other Airlines
2025-01-23,3,939.0,26.75,17:25,KLM
2025-01-23,1,1443.0,22.33,13:10,Qantas Airways
2025-01-23,1,1443.0,22.33,13:10,Emirates
2025-01-23,2,1323.0,25.0,08:25,Etihad Airways
2025-01-23,2,1323.0,25.5,08:25,Etihad Airways
2025-01-23,1,1603.0,23.17,20:50,Qantas Airways
2025-01-23,1,1603.0,23.17,20:50,Emirates
2025-01-23,2,1323.0,25.75,08:25,Etihad Airways
2025-01-23,3,939.0,30.75,13:25,KLM
2025-01-23,2,1323.0,26.0,08:25,Etihad Airways
2025-01-23,2,1323.0,26.5,08:25,Etihad Airways
2025-01-23,2,1323.0,27.0,08:25,Etihad Airways
2025-01-23,2,1509.0,25.5,10:00,Other Airlines
2025-01-23,2,1509.0,25.5,10:00,Other Airlines
2025-01-23,2,1576.0,25.17,10:20,Other Airlines
2025-01-24,2,936.0,38.67,16:50,Turkish Airlines
2025-01-24,3,933.0,33.25,13:25,KLM
2025-01-24,1,1434.0,22.33,13:10,Emirates
2025-01-24,1,1445.0,22.33,13:10,Qantas Airways
2025-01-24,3,1081.0,26.75,17:25,KLM
2025-01-24,2,1109.0,29.83,16:50,Turkish Airlines
2025-01-24,2,1098.0,31.67,15:00,Turkish Airlines
2025-01-24,2,936.0,38.67,16:50,Turkish Airlines
2025-01-24,1,1468.0,23.17,20:50,Qantas Airways
2025-01-24,1,1468.0,23.17,20:50,Emirates
2025-01-24,2,936.0,40.5,15:00,Turkish Airlines
2025-01-24,2,1290.0,28.0,17:25,KLM
2025-01-24,2,1182.0,31.33,16:00,British Airways
2025-01-24,3,947.0,37.83,08:50,KLM
2025-01-24,3,1081.0,30.75,13:25,KLM
2025-01-24,2,936.0,44.58,10:55,Turkish Airlines
2025-01-25,2,901.0,40.75,05:55,KLM
2025-01-25,1,1480.0,22.33,13:10,Qantas Airways
2025-01-25,3,751.0,58.42,18:00,Other Airlines
2025-01-25,3,879.0,33.25,13:25,KLM
2025-01-25,2,895.0,40.75,05:55,KLM
2025-01-25,3,1171.0,26.83,17:20,KLM
2025-01-25,2,1013.0,38.25,08:25,Etihad Airways
2025-01-25,1,1650.0,23.17,20:50,Qantas Airways
2025-01-25,3,933.0,37.83,08:50,KLM
2025-01-25,2,1013.0,38.25,08:25,Etihad Airways
2025-01-25,3,893.0,40.75,05:55,KLM
2025-01-25,2,1459.0,25.0,08:25,Etihad Airways
2025-01-25,1,1480.0,34.75,20:50,Qantas Airways
2025-01-25,3,1171.0,30.75,13:25,KLM
2025-01-25,2,1417.0,27.83,16:05,British Airways
2025-01-25,2,1459.0,26.0,08:25,Etihad Airways
2025-01-25,3,1171.0,35.33,08:50,KLM
2025-01-26,2,1537.0,27.5,07:55,Other Airlines
2025-01-26,2,811.0,38.67,16:50,Turkish Airlines
2025-01-26,3,755.0,53.08,23:20,Other Airlines
2025-01-26,2,806.0,40.83,14:40,Turkish Airlines
2025-01-26,3,1081.0,26.83,17:20,KLM
2025-01-26,1,1409.0,23.17,20:50,Emirates
2025-01-26,1,1420.0,23.17,20:50,Qantas Airways
2025-01-26,2,1043.0,33.92,16:40,Air France
2025-01-26,2,806.0,44.58,10:55,Turkish Airlines
2025-01-26,2,1290.0,28.08,17:20,KLM
2025-01-26,2,1182.0,32.08,15:15,British Airways
2025-01-26,3,1004.0,35.33,08:50,KLM
2025-01-26,1,1603.0,22.33,13:10,Qantas Airways
2025-01-26,1,1603.0,22.33,13:10,Emirates
2025-01-26,1,1356.0,34.75,20:50,Qantas Airways
2025-01-26,2,1043.0,41.67,08:55,Air France
2025-01-26,3,1018.0,38.25,05:55,KLM
2025-01-27,2,1498.0,27.5,07:55,Other Airlines
2025-01-27,3,886.0,26.75,17:25,KLM
2025-01-27,3,879.0,33.25,13:25,KLM
2025-01-27,1,1345.0,22.33,13:10,Qantas Airways
2025-01-27,1,1345.0,22.33,13:10,Emirates
2025-01-27,3,886.0,30.75,13:25,KLM
2025-01-27,2,1116.0,27.75,16:40,Air France
2025-01-27,2,1132.0,27.92,16:00,British Airways
2025-01-27,3,1008.0,27.0,17:25,KLM
2025-01-27,2,1109.0,29.75,16:55,Turkish Airlines
2025-01-27,2,945.0,37.83,08:50,KLM
2025-01-27,3,886.0,35.33,08:50,KLM
2025-01-27,3,1008.0,31.0,13:25,KLM
2025-01-27,1,1603.0,23.17,20:50,Emirates
2025-01-27,1,1603.0,23.17,20:50,Qantas Airways
2025-01-27,3,893.0,37.83,08:50,KLM
2025-01-28,3,888.0,26.75,17:25,KLM
2025-01-28,2,811.0,38.67,16:50,Turkish Airlines
2025-01-28,1,1345.0,22.33,13:10,Qantas Airways
2025-01-28,1,1345.0,22.33,13:10,Emirates
2025-01-28,3,1011.0,27.0,17:25,KLM
2025-01-28,3,888.0,30.75,13:25,KLM
2025-01-28,2,1342.0,25.0,08:25,Etihad Airways
2025-01-28,2,1342.0,26.5,08:25,Etihad Airways
2025-01-28,2,1395.0,25.5,10:00,Other Airlines
2025-01-28,2,1395.0,25.5,10:00,Other Airlines
2025-01-28,2,1462.0,25.17,10:20,Other Airlines
2025-01-28,2,1462.0,25.17,10:20,Other Airlines
2025-01-28,2,1432.0,26.0,17:55,British Airways
2025-01-28,2,1387.0,27.5,07:55,Other Airlines
2025-01-28,2,1439.0,27.0,07:55,Other Airlines
2025-01-29,2,1490.0,26.5,07:55,Other Airlines
2025-01-29,3,886.0,26.75,17:25,KLM
2025-01-29,2,800.0,38.58,16:55,Turkish Airlines
2025-01-29,3,886.0,27.0,17:25,KLM
2025-01-29,1,1345.0,22.33,13:10,Qantas Airways
2025-01-29,1,1345.0,22.33,13:10,Emirates
2025-01-29,3,886.0,30.75,13:25,KLM
2025-01-29,3,886.0,31.0,13:25,KLM
2025-01-29,1,1443.0,23.17,20:50,Qantas Airways
2025-01-29,1,1443.0,23.17,20:50,Emirates
2025-01-29,2,1109.0,29.75,16:55,Turkish Airlines
2025-01-29,3,879.0,33.25,13:25,KLM
2025-01-29,2,1323.0,25.0,08:25,Etihad Airways
2025-01-29,2,1323.0,25.5,08:25,Etihad Airways
2025-01-29,2,1323.0,26.0,08:25,Etihad Airways
2025-01-29,2,1323.0,26.5,08:25,Etihad Airways
2025-01-30,2,1395.0,26.5,07:55,Other Airlines
2025-01-30,3,888.0,26.75,17:25,KLM
2025-01-30,1,1297.0,22.33,13:10,Qantas Airways
2025-01-30,2,1118.0,26.83,16:40,Air France
2025-01-30,3,1011.0,27.0,17:25,KLM
2025-01-30,1,1345.0,22.33,13:10,Emirates
2025-01-30,2,1141.0,28.75,16:40,Air France
2025-01-30,1,1345.0,23.17,20:50,Qantas Airways
2025-01-30,1,1345.0,23.17,20:50,Emirates
2025-01-30,1,1257.0,34.75,20:50,Qantas Airways
2025-01-30,2,1183.0,29.83,16:50,Turkish Airlines
2025-01-30,3,1105.0,31.0,13:25,KLM
2025-01-30,2,1141.0,34.58,08:55,Air France
2025-01-30,2,1183.0,32.0,14:40,Turkish Airlines
2025-01-30,2,1293.0,26.08,17:25,KLM
2025-01-30,3,1105.0,35.58,08:50,KLM
